Time, Sample
2022-09-17T13:56:01.469542Z, 9078
2022-09-17T13:56:01.494542Z, 7971
2022-09-17T13:56:01.519542Z, 7697
2022-09-17T13:56:01.544542Z, 8897
2022-09-17T13:56:01.569542Z, 8816
2022-09-17T13:56:01.594542Z, 7565
2022-09-17T13:56:01.619542Z, 6688
2022-09-17T13:56:01.644542Z, 8519
2022-09-17T13:56:01.669542Z, 8400
2022-09-17T13:56:01.694542Z, 6664
2022-09-17T13:56:01.719542Z, 7275
2022-09-17T13:56:01.744542Z, 6589
2022-09-17T13:56:01.769542Z, 7029
2022-09-17T13:56:01.794542Z, 7560
2022-09-17T13:56:01.819542Z, 6096
2022-09-17T13:56:01.844542Z, 7473
2022-09-17T13:56:01.869542Z, 7331
2022-09-17T13:56:01.894542Z, 6513
2022-09-17T13:56:01.919542Z, 8109
2022-09-17T13:56:01.944542Z, 6382
2022-09-17T13:56:01.969542Z, 6468
2022-09-17T13:56:01.994542Z, 7338
2022-09-17T13:56:02.019542Z, 4853
2022-09-17T13:56:02.044542Z, 6258
2022-09-17T13:56:02.069542Z, 6514
2022-09-17T13:56:02.094542Z, 5517
2022-09-17T13:56:02.119542Z, 6292
2022-09-17T13:56:02.144542Z, 5304
2022-09-17T13:56:02.169542Z, 6656
2022-09-17T13:56:02.194542Z, 6178
2022-09-17T13:56:02.219542Z, 5696
2022-09-17T13:56:02.244542Z, 7041
2022-09-17T13:56:02.269542Z, 5237
2022-09-17T13:56:02.294542Z, 6169
2022-09-17T13:56:02.319542Z, 6452
2022-09-17T13:56:02.344542Z, 4622
2022-09-17T13:56:02.369542Z, 5580
2022-09-17T13:56:02.394542Z, 5163
2022-09-17T13:56:02.419542Z, 4739
2022-09-17T13:56:02.444542Z, 5497
2022-09-17T13:56:02.469542Z, 4999
2022-09-17T13:56:02.494542Z, 4638
2022-09-17T13:56:02.519542Z, 4266
2022-09-17T13:56:02.544542Z, 5409
2022-09-17T13:56:02.569542Z, 5318
2022-09-17T13:56:02.594542Z, 4413
2022-09-17T13:56:02.619542Z, 5853
2022-09-17T13:56:02.644542Z, 4920
2022-09-17T13:56:02.669542Z, 5683
2022-09-17T13:56:02.694542Z, 5789
2022-09-17T13:56:02.719542Z, 3042
2022-09-17T13:56:02.744542Z, 6159
2022-09-17T13:56:02.769542Z, 6677
2022-09-17T13:56:02.794542Z, 3669
2022-09-17T13:56:02.819542Z, 5532
2022-09-17T13:56:02.844542Z, 5532
2022-09-17T13:56:02.869542Z, 5089
2022-09-17T13:56:02.894542Z, 5746
2022-09-17T13:56:02.919542Z, 3741
2022-09-17T13:56:02.944542Z, 5319
2022-09-17T13:56:02.969542Z, 6072
2022-09-17T13:56:02.994542Z, 4040
2022-09-17T13:56:03.019542Z, 5395
2022-09-17T13:56:03.044542Z, 4500
2022-09-17T13:56:03.069542Z, 4153
2022-09-17T13:56:03.094542Z, 6108
2022-09-17T13:56:03.119542Z, 5177
2022-09-17T13:56:03.144542Z, 5328
2022-09-17T13:56:03.169542Z, 4968
2022-09-17T13:56:03.194542Z, 4753
2022-09-17T13:56:03.219542Z, 6802
2022-09-17T13:56:03.244542Z, 5573
2022-09-17T13:56:03.269542Z, 5955
2022-09-17T13:56:03.294542Z, 7752
2022-09-17T13:56:03.319542Z, 5876
2022-09-17T13:56:03.344542Z, 5920
2022-09-17T13:56:03.369542Z, 6587
2022-09-17T13:56:03.394542Z, 6528
2022-09-17T13:56:03.419542Z, 6504
2022-09-17T13:56:03.444542Z, 4973
2022-09-17T13:56:03.469542Z, 5266
2022-09-17T13:56:03.494542Z, 5374
2022-09-17T13:56:03.519542Z, 4777
2022-09-17T13:56:03.544542Z, 5050
2022-09-17T13:56:03.569542Z, 5065
2022-09-17T13:56:03.594542Z, 5687
2022-09-17T13:56:03.619542Z, 4866
2022-09-17T13:56:03.644542Z, 5188
2022-09-17T13:56:03.669542Z, 6329
2022-09-17T13:56:03.694542Z, 5125
2022-09-17T13:56:03.719542Z, 5697
2022-09-17T13:56:03.744542Z, 5560
2022-09-17T13:56:03.769542Z, 5163
2022-09-17T13:56:03.794542Z, 6448
2022-09-17T13:56:03.819542Z, 5468
2022-09-17T13:56:03.844542Z, 5233
2022-09-17T13:56:03.869542Z, 4735
2022-09-17T13:56:03.894542Z, 5287
2022-09-17T13:56:03.919542Z, 7746
2022-09-17T13:56:03.944542Z, 5426
2022-09-17T13:56:03.969542Z, 4526
2022-09-17T13:56:03.994542Z, 5924
2022-09-17T13:56:04.019542Z, 4464
2022-09-17T13:56:04.044542Z, 5451
2022-09-17T13:56:04.069542Z, 5860
2022-09-17T13:56:04.094542Z, 3847
2022-09-17T13:56:04.119542Z, 4753
2022-09-17T13:56:04.144542Z, 4895
2022-09-17T13:56:04.169542Z, 4644
2022-09-17T13:56:04.194542Z, 4633
2022-09-17T13:56:04.219542Z, 2974
2022-09-17T13:56:04.244542Z, 4776
2022-09-17T13:56:04.269542Z, 5208
2022-09-17T13:56:04.294542Z, 4145
2022-09-17T13:56:04.319542Z, 5619
2022-09-17T13:56:04.344542Z, 4683
2022-09-17T13:56:04.369542Z, 5821
2022-09-17T13:56:04.394542Z, 5991
2022-09-17T13:56:04.419542Z, 3893
2022-09-17T13:56:04.444542Z, 5335
2022-09-17T13:56:04.469542Z, 4806
2022-09-17T13:56:04.494542Z, 5041
2022-09-17T13:56:04.519542Z, 6481
2022-09-17T13:56:04.544542Z, 5406
2022-09-17T13:56:04.569542Z, 5359
2022-09-17T13:56:04.594542Z, 5496
2022-09-17T13:56:04.619542Z, 6160
2022-09-17T13:56:04.644542Z, 5920
2022-09-17T13:56:04.669542Z, 4749
2022-09-17T13:56:04.694542Z, 7305
2022-09-17T13:56:04.719542Z, 6352
2022-09-17T13:56:04.744542Z, 4826
2022-09-17T13:56:04.769542Z, 8174
2022-09-17T13:56:04.794542Z, 5601
2022-09-17T13:56:04.819542Z, 5374
2022-09-17T13:56:04.844542Z, 8872
2022-09-17T13:56:04.869542Z, 6347
2022-09-17T13:56:04.894542Z, 6881
2022-09-17T13:56:04.919542Z, 7648
2022-09-17T13:56:04.944542Z, 5739
2022-09-17T13:56:04.969542Z, 7208
2022-09-17T13:56:04.994542Z, 6887
2022-09-17T13:56:05.019542Z, 6534
2022-09-17T13:56:05.044542Z, 7963
2022-09-17T13:56:05.069542Z, 6417
2022-09-17T13:56:05.094542Z, 7059
2022-09-17T13:56:05.119542Z, 7742
2022-09-17T13:56:05.144542Z, 5775
2022-09-17T13:56:05.169542Z, 7289
2022-09-17T13:56:05.194542Z, 7449
2022-09-17T13:56:05.219542Z, 6236
2022-09-17T13:56:05.244542Z, 7231
2022-09-17T13:56:05.269542Z, 6508
2022-09-17T13:56:05.294542Z, 6861
2022-09-17T13:56:05.319542Z, 7989
2022-09-17T13:56:05.344542Z, 7191
2022-09-17T13:56:05.369542Z, 7173
2022-09-17T13:56:05.394542Z, 7344
2022-09-17T13:56:05.419542Z, 7856
2022-09-17T13:56:05.444542Z, 7677
2022-09-17T13:56:05.469542Z, 7401
2022-09-17T13:56:05.494542Z, 7474
2022-09-17T13:56:05.519542Z, 6164
2022-09-17T13:56:05.544542Z, 8110
2022-09-17T13:56:05.569542Z, 7974
2022-09-17T13:56:05.594542Z, 5832
2022-09-17T13:56:05.619542Z, 7362
2022-09-17T13:56:05.644542Z, 5713
2022-09-17T13:56:05.669542Z, 6990
2022-09-17T13:56:05.694542Z, 8035
2022-09-17T13:56:05.719542Z, 5020
2022-09-17T13:56:05.744542Z, 6534
2022-09-17T13:56:05.769542Z, 4910
2022-09-17T13:56:05.794542Z, 5278
2022-09-17T13:56:05.819542Z, 7679
2022-09-17T13:56:05.844542Z, 4277
2022-09-17T13:56:05.869542Z, 4293
2022-09-17T13:56:05.894542Z, 4474
2022-09-17T13:56:05.919542Z, 4151
2022-09-17T13:56:05.944542Z, 6186
2022-09-17T13:56:05.969542Z, 4316
2022-09-17T13:56:05.994542Z, 3833
2022-09-17T13:56:06.019542Z, 5672
2022-09-17T13:56:06.044542Z, 4133
2022-09-17T13:56:06.069542Z, 4497
2022-09-17T13:56:06.094542Z, 6060
2022-09-17T13:56:06.119542Z, 5994
2022-09-17T13:56:06.144542Z, 5946
2022-09-17T13:56:06.169542Z, 5196
2022-09-17T13:56:06.194542Z, 5744
2022-09-17T13:56:06.219542Z, 6082
2022-09-17T13:56:06.244542Z, 6720
2022-09-17T13:56:06.269542Z, 7125
2022-09-17T13:56:06.294542Z, 6010
2022-09-17T13:56:06.319542Z, 8021
2022-09-17T13:56:06.344542Z, 8181
2022-09-17T13:56:06.369542Z, 6862
2022-09-17T13:56:06.394542Z, 9222
2022-09-17T13:56:06.419542Z, 8033
2022-09-17T13:56:06.444542Z, 6988
2022-09-17T13:56:06.469542Z, 9741
2022-09-17T13:56:06.494542Z, 8683
2022-09-17T13:56:06.519542Z, 8426
2022-09-17T13:56:06.544542Z, 8290
2022-09-17T13:56:06.569542Z, 7830
2022-09-17T13:56:06.594542Z, 10395
2022-09-17T13:56:06.619542Z, 8854
2022-09-17T13:56:06.644542Z, 7996
2022-09-17T13:56:06.669542Z, 8848
2022-09-17T13:56:06.694542Z, 8139
2022-09-17T13:56:06.719542Z, 7844
2022-09-17T13:56:06.744542Z, 7441
2022-09-17T13:56:06.769542Z, 9558
2022-09-17T13:56:06.794542Z, 9102
2022-09-17T13:56:06.819542Z, 6961
2022-09-17T13:56:06.844542Z, 8052
2022-09-17T13:56:06.869542Z, 8019
2022-09-17T13:56:06.894542Z, 8632
2022-09-17T13:56:06.919542Z, 9261
2022-09-17T13:56:06.944542Z, 7220
2022-09-17T13:56:06.969542Z, 7489
2022-09-17T13:56:06.994542Z, 8346
2022-09-17T13:56:07.019542Z, 8043
2022-09-17T13:56:07.044542Z, 8983
2022-09-17T13:56:07.069542Z, 7571
2022-09-17T13:56:07.094542Z, 7452
2022-09-17T13:56:07.119542Z, 9606
2022-09-17T13:56:07.144542Z, 7843
2022-09-17T13:56:07.169542Z, 7746
2022-09-17T13:56:07.194542Z, 8612
2022-09-17T13:56:07.219542Z, 7334
2022-09-17T13:56:07.244542Z, 9177
2022-09-17T13:56:07.269542Z, 8540
2022-09-17T13:56:07.294542Z, 6495
2022-09-17T13:56:07.319542Z, 8190
2022-09-17T13:56:07.344542Z, 8220
2022-09-17T13:56:07.369542Z, 8111
2022-09-17T13:56:07.394542Z, 7730
2022-09-17T13:56:07.419542Z, 6660
2022-09-17T13:56:07.444542Z, 7546
2022-09-17T13:56:07.469542Z, 7896
2022-09-17T13:56:07.494542Z, 7461
2022-09-17T13:56:07.519542Z, 6452
2022-09-17T13:56:07.544542Z, 6112
2022-09-17T13:56:07.569542Z, 6943
2022-09-17T13:56:07.594542Z, 7286
2022-09-17T13:56:07.619542Z, 7306
2022-09-17T13:56:07.644542Z, 6294
2022-09-17T13:56:07.669542Z, 5980
2022-09-17T13:56:07.694542Z, 7534
2022-09-17T13:56:07.719542Z, 7319
2022-09-17T13:56:07.744542Z, 7156
2022-09-17T13:56:07.769542Z, 7701
2022-09-17T13:56:07.794542Z, 6994
2022-09-17T13:56:07.819542Z, 7956
2022-09-17T13:56:07.844542Z, 8147
2022-09-17T13:56:07.869542Z, 7997
2022-09-17T13:56:07.894542Z, 8222
2022-09-17T13:56:07.919542Z, 7519
2022-09-17T13:56:07.944542Z, 9080
2022-09-17T13:56:07.969542Z, 8353
2022-09-17T13:56:07.994542Z, 7020
2022-09-17T13:56:08.019542Z, 9795
2022-09-17T13:56:08.044542Z, 8916
2022-09-17T13:56:08.069542Z, 7614
2022-09-17T13:56:08.094542Z, 9970
2022-09-17T13:56:08.119542Z, 8205
2022-09-17T13:56:08.144542Z, 8081
2022-09-17T13:56:08.169542Z, 10421
2022-09-17T13:56:08.194542Z, 8539
2022-09-17T13:56:08.219542Z, 8224
2022-09-17T13:56:08.244542Z, 8614
2022-09-17T13:56:08.269542Z, 7715
2022-09-17T13:56:08.294542Z, 7068
2022-09-17T13:56:08.319542Z, 7688
2022-09-17T13:56:08.344542Z, 8734
2022-09-17T13:56:08.369542Z, 7119
2022-09-17T13:56:08.394542Z, 8243
2022-09-17T13:56:08.419542Z, 8195
2022-09-17T13:56:08.444542Z, 6923
2022-09-17T13:56:08.469542Z, 9361
2022-09-17T13:56:08.494542Z, 7025
2022-09-17T13:56:08.519542Z, 6684
2022-09-17T13:56:08.544542Z, 8692
2022-09-17T13:56:08.569542Z, 6831
2022-09-17T13:56:08.594542Z, 8199
2022-09-17T13:56:08.619542Z, 7153
2022-09-17T13:56:08.644542Z, 5386
2022-09-17T13:56:08.669542Z, 7886
2022-09-17T13:56:08.694542Z, 7580
2022-09-17T13:56:08.719542Z, 7943
2022-09-17T13:56:08.744542Z, 6929
2022-09-17T13:56:08.769542Z, 4969
2022-09-17T13:56:08.794542Z, 7532
2022-09-17T13:56:08.819542Z, 6349
2022-09-17T13:56:08.844542Z, 6513
2022-09-17T13:56:08.869542Z, 7634
2022-09-17T13:56:08.894542Z, 5422
2022-09-17T13:56:08.919542Z, 7598
2022-09-17T13:56:08.944542Z, 7358
2022-09-17T13:56:08.969542Z, 6507
2022-09-17T13:56:08.994542Z, 8479
2022-09-17T13:56:09.019542Z, 6150
2022-09-17T13:56:09.044542Z, 6307
2022-09-17T13:56:09.069542Z, 8456
2022-09-17T13:56:09.094542Z, 6978
2022-09-17T13:56:09.119542Z, 7744
2022-09-17T13:56:09.144542Z, 7940
2022-09-17T13:56:09.169542Z, 6906
2022-09-17T13:56:09.194542Z, 7390
2022-09-17T13:56:09.219542Z, 7346
2022-09-17T13:56:09.244542Z, 9122
2022-09-17T13:56:09.269542Z, 8439
2022-09-17T13:56:09.294542Z, 7418
2022-09-17T13:56:09.319542Z, 8912
2022-09-17T13:56:09.344542Z, 7470
2022-09-17T13:56:09.369542Z, 8029
2022-09-17T13:56:09.394542Z, 8033
2022-09-17T13:56:09.419542Z, 6850
2022-09-17T13:56:09.444542Z, 7758
2022-09-17T13:56:09.469542Z, 7008
2022-09-17T13:56:09.494542Z, 8520
2022-09-17T13:56:09.519542Z, 7947
2022-09-17T13:56:09.544542Z, 6006
2022-09-17T13:56:09.569542Z, 8542
2022-09-17T13:56:09.594542Z, 8325
2022-09-17T13:56:09.619542Z, 7425
2022-09-17T13:56:09.644542Z, 7719
2022-09-17T13:56:09.669542Z, 6306
2022-09-17T13:56:09.694542Z, 6964
2022-09-17T13:56:09.719542Z, 7386
2022-09-17T13:56:09.744542Z, 6522
2022-09-17T13:56:09.769542Z, 7281
2022-09-17T13:56:09.794542Z, 6815
2022-09-17T13:56:09.819542Z, 7439
2022-09-17T13:56:09.844542Z, 9132
2022-09-17T13:56:09.869542Z, 7793
2022-09-17T13:56:09.894542Z, 7174
2022-09-17T13:56:09.919542Z, 7278
2022-09-17T13:56:09.944542Z, 8096
2022-09-17T13:56:09.969542Z, 9132
2022-09-17T13:56:09.994542Z, 6970
2022-09-17T13:56:10.019542Z, 7163
2022-09-17T13:56:10.044542Z, 7587
2022-09-17T13:56:10.069542Z, 7011
2022-09-17T13:56:10.094542Z, 8732
2022-09-17T13:56:10.119542Z, 6919
2022-09-17T13:56:10.144542Z, 7591
2022-09-17T13:56:10.169542Z, 8311
2022-09-17T13:56:10.194542Z, 5211
2022-09-17T13:56:10.219542Z, 8267
2022-09-17T13:56:10.244542Z, 8727
2022-09-17T13:56:10.269542Z, 5421
2022-09-17T13:56:10.294542Z, 6791
2022-09-17T13:56:10.319542Z, 7472
2022-09-17T13:56:10.344542Z, 7177
2022-09-17T13:56:10.369542Z, 7542
2022-09-17T13:56:10.394542Z, 7193
2022-09-17T13:56:10.419542Z, 6777
2022-09-17T13:56:10.444542Z, 7012
2022-09-17T13:56:10.469542Z, 8195
2022-09-17T13:56:10.494542Z, 7084
2022-09-17T13:56:10.519542Z, 6131
2022-09-17T13:56:10.544542Z, 7310
2022-09-17T13:56:10.569542Z, 6599
2022-09-17T13:56:10.594542Z, 7444
2022-09-17T13:56:10.619542Z, 7802
2022-09-17T13:56:10.644542Z, 5962
2022-09-17T13:56:10.669542Z, 7068
2022-09-17T13:56:10.694542Z, 7756
2022-09-17T13:56:10.719542Z, 7625
2022-09-17T13:56:10.744542Z, 7547
2022-09-17T13:56:10.769542Z, 6317
2022-09-17T13:56:10.794542Z, 7509
2022-09-17T13:56:10.819542Z, 7844
2022-09-17T13:56:10.844542Z, 6578
2022-09-17T13:56:10.869542Z, 7367
2022-09-17T13:56:10.894542Z, 6665
2022-09-17T13:56:10.919542Z, 6570
2022-09-17T13:56:10.944542Z, 7941
2022-09-17T13:56:10.969542Z, 6912
2022-09-17T13:56:10.994542Z, 6876
2022-09-17T13:56:11.019542Z, 7066
2022-09-17T13:56:11.044542Z, 6289
2022-09-17T13:56:11.069542Z, 7818
2022-09-17T13:56:11.094542Z, 7441
2022-09-17T13:56:11.119542Z, 6498
2022-09-17T13:56:11.144542Z, 7607
2022-09-17T13:56:11.169542Z, 6439
2022-09-17T13:56:11.194542Z, 6872
2022-09-17T13:56:11.219542Z, 7402
2022-09-17T13:56:11.244542Z, 7235
2022-09-17T13:56:11.269542Z, 7953
2022-09-17T13:56:11.294542Z, 5417
2022-09-17T13:56:11.319542Z, 5898
2022-09-17T13:56:11.344542Z, 7570
2022-09-17T13:56:11.369542Z, 7768
2022-09-17T13:56:11.394542Z, 7876
2022-09-17T13:56:11.419542Z, 5149
2022-09-17T13:56:11.444542Z, 6308
2022-09-17T13:56:11.469542Z, 8176
2022-09-17T13:56:11.494542Z, 6400
2022-09-17T13:56:11.519542Z, 6399
2022-09-17T13:56:11.544542Z, 6532
2022-09-17T13:56:11.569542Z, 6187
2022-09-17T13:56:11.594542Z, 7331
2022-09-17T13:56:11.619542Z, 6001
2022-09-17T13:56:11.644542Z, 4570
2022-09-17T13:56:11.669542Z, 6770
2022-09-17T13:56:11.694542Z, 6066
2022-09-17T13:56:11.719542Z, 5211
2022-09-17T13:56:11.744542Z, 5601
2022-09-17T13:56:11.769542Z, 4924
2022-09-17T13:56:11.794542Z, 6823
2022-09-17T13:56:11.819542Z, 6409
2022-09-17T13:56:11.844542Z, 4403
2022-09-17T13:56:11.869542Z, 4569
2022-09-17T13:56:11.894542Z, 5608
2022-09-17T13:56:11.919542Z, 6669
2022-09-17T13:56:11.944542Z, 5065
2022-09-17T13:56:11.969542Z, 4511
2022-09-17T13:56:11.994542Z, 4517
2022-09-17T13:56:12.019542Z, 4629
2022-09-17T13:56:12.044542Z, 6633
2022-09-17T13:56:12.069542Z, 3515
2022-09-17T13:56:12.094542Z, 3729
2022-09-17T13:56:12.119542Z, 6920
2022-09-17T13:56:12.144542Z, 4166
2022-09-17T13:56:12.169542Z, 5431
2022-09-17T13:56:12.194542Z, 5384
2022-09-17T13:56:12.219542Z, 4322
2022-09-17T13:56:12.244542Z, 6515
2022-09-17T13:56:12.269542Z, 4125
2022-09-17T13:56:12.294542Z, 4257
2022-09-17T13:56:12.319542Z, 5298
2022-09-17T13:56:12.344542Z, 4155
2022-09-17T13:56:12.369542Z, 5738
2022-09-17T13:56:12.394542Z, 4320
2022-09-17T13:56:12.419542Z, 3561
2022-09-17T13:56:12.444542Z, 5713
2022-09-17T13:56:12.469542Z, 4562
2022-09-17T13:56:12.494542Z, 5299
2022-09-17T13:56:12.519542Z, 5794
2022-09-17T13:56:12.544542Z, 3953
2022-09-17T13:56:12.569542Z, 5599
2022-09-17T13:56:12.594542Z, 5531
2022-09-17T13:56:12.619542Z, 5262
2022-09-17T13:56:12.644542Z, 5560
2022-09-17T13:56:12.669542Z, 3863
2022-09-17T13:56:12.694542Z, 6187
2022-09-17T13:56:12.719542Z, 6373
2022-09-17T13:56:12.744542Z, 5195
2022-09-17T13:56:12.769542Z, 6345
2022-09-17T13:56:12.794542Z, 4791
2022-09-17T13:56:12.819542Z, 5415
2022-09-17T13:56:12.844542Z, 6199
2022-09-17T13:56:12.869542Z, 6558
2022-09-17T13:56:12.894542Z, 6434
2022-09-17T13:56:12.919542Z, 4232
2022-09-17T13:56:12.944542Z, 7061
2022-09-17T13:56:12.969542Z, 6714
2022-09-17T13:56:12.994542Z, 4576
2022-09-17T13:56:13.019542Z, 7591
2022-09-17T13:56:13.044542Z, 6017
2022-09-17T13:56:13.069542Z, 5917
2022-09-17T13:56:13.094542Z, 7449
2022-09-17T13:56:13.119542Z, 5371
2022-09-17T13:56:13.144542Z, 6383
2022-09-17T13:56:13.169542Z, 6338
2022-09-17T13:56:13.194542Z, 5422
2022-09-17T13:56:13.219542Z, 6763
2022-09-17T13:56:13.244542Z, 5865
2022-09-17T13:56:13.269542Z, 5118
2022-09-17T13:56:13.294542Z, 5797
2022-09-17T13:56:13.319542Z, 6007
2022-09-17T13:56:13.344542Z, 6342
2022-09-17T13:56:13.369542Z, 5326
2022-09-17T13:56:13.394542Z, 5534
2022-09-17T13:56:13.419542Z, 5609
2022-09-17T13:56:13.444542Z, 4469
2022-09-17T13:56:13.469542Z, 6030
2022-09-17T13:56:13.494542Z, 5251
2022-09-17T13:56:13.519542Z, 4297
2022-09-17T13:56:13.544542Z, 5416
2022-09-17T13:56:13.569542Z, 4709
2022-09-17T13:56:13.594542Z, 5591
2022-09-17T13:56:13.619542Z, 5337
2022-09-17T13:56:13.644542Z, 4869
2022-09-17T13:56:13.669542Z, 5986
2022-09-17T13:56:13.694542Z, 2749
2022-09-17T13:56:13.719542Z, 4000
2022-09-17T13:56:13.744542Z, 6154
2022-09-17T13:56:13.769542Z, 2414
2022-09-17T13:56:13.794542Z, 4133
2022-09-17T13:56:13.819542Z, 3707
2022-09-17T13:56:13.844542Z, 2727
2022-09-17T13:56:13.869542Z, 5439
2022-09-17T13:56:13.894542Z, 2696
2022-09-17T13:56:13.919542Z, 3614
2022-09-17T13:56:13.944542Z, 5480
2022-09-17T13:56:13.969542Z, 3286
2022-09-17T13:56:13.994542Z, 4166
2022-09-17T13:56:14.019542Z, 4295
2022-09-17T13:56:14.044542Z, 4344
2022-09-17T13:56:14.069542Z, 5064
2022-09-17T13:56:14.094542Z, 4195
2022-09-17T13:56:14.119542Z, 4707
2022-09-17T13:56:14.144542Z, 4717
2022-09-17T13:56:14.169542Z, 4460
2022-09-17T13:56:14.194542Z, 4036
2022-09-17T13:56:14.219542Z, 3513
2022-09-17T13:56:14.244542Z, 5782
2022-09-17T13:56:14.269542Z, 5438
2022-09-17T13:56:14.294542Z, 3930
2022-09-17T13:56:14.319542Z, 4682
2022-09-17T13:56:14.344542Z, 3998
2022-09-17T13:56:14.369542Z, 4617
2022-09-17T13:56:14.394542Z, 4993
2022-09-17T13:56:14.419542Z, 4668
2022-09-17T13:56:14.444542Z, 6435
2022-09-17T13:56:14.469542Z, 4266
2022-09-17T13:56:14.494542Z, 3035
2022-09-17T13:56:14.519542Z, 6284
2022-09-17T13:56:14.544542Z, 4791
2022-09-17T13:56:14.569542Z, 5016
2022-09-17T13:56:14.594542Z, 6178
2022-09-17T13:56:14.619542Z, 3203
2022-09-17T13:56:14.644542Z, 5429
2022-09-17T13:56:14.669542Z, 5712
2022-09-17T13:56:14.694542Z, 3868
2022-09-17T13:56:14.719542Z, 5546
2022-09-17T13:56:14.744542Z, 5213
2022-09-17T13:56:14.769542Z, 5690
2022-09-17T13:56:14.794542Z, 5668
2022-09-17T13:56:14.819542Z, 5640
2022-09-17T13:56:14.844542Z, 6745
2022-09-17T13:56:14.869542Z, 5770
2022-09-17T13:56:14.894542Z, 6463
2022-09-17T13:56:14.919542Z, 6551
2022-09-17T13:56:14.944542Z, 5872
2022-09-17T13:56:14.969542Z, 6801
2022-09-17T13:56:14.994542Z, 5916
2022-09-17T13:56:15.019542Z, 5781
2022-09-17T13:56:15.044542Z, 5147
2022-09-17T13:56:15.069542Z, 5532
2022-09-17T13:56:15.094542Z, 7386
2022-09-17T13:56:15.119542Z, 5222
2022-09-17T13:56:15.144542Z, 5155
2022-09-17T13:56:15.169542Z, 6583
2022-09-17T13:56:15.194542Z, 5783
2022-09-17T13:56:15.219542Z, 6551
2022-09-17T13:56:15.244542Z, 6621
2022-09-17T13:56:15.269542Z, 5880
2022-09-17T13:56:15.294542Z, 6805
2022-09-17T13:56:15.319542Z, 6410
2022-09-17T13:56:15.344542Z, 6503
2022-09-17T13:56:15.369542Z, 6645
2022-09-17T13:56:15.394542Z, 5685
2022-09-17T13:56:15.419542Z, 7984
2022-09-17T13:56:15.444542Z, 7599
2022-09-17T13:56:15.469542Z, 6089
2022-09-17T13:56:15.494542Z, 7020
2022-09-17T13:56:15.519542Z, 6023
2022-09-17T13:56:15.544542Z, 7139
2022-09-17T13:56:15.569542Z, 7286
2022-09-17T13:56:15.594542Z, 5752
2022-09-17T13:56:15.619542Z, 6323
2022-09-17T13:56:15.644542Z, 6380
2022-09-17T13:56:15.669542Z, 6851
2022-09-17T13:56:15.694542Z, 5826
2022-09-17T13:56:15.719542Z, 6552
2022-09-17T13:56:15.744542Z, 8221
2022-09-17T13:56:15.769542Z, 5831
2022-09-17T13:56:15.794542Z, 7295
2022-09-17T13:56:15.819542Z, 7893
2022-09-17T13:56:15.844542Z, 6557
2022-09-17T13:56:15.869542Z, 9086
2022-09-17T13:56:15.894542Z, 8194
2022-09-17T13:56:15.919542Z, 8121
2022-09-17T13:56:15.944542Z, 9072
2022-09-17T13:56:15.969542Z, 7113
2022-09-17T13:56:15.994542Z, 8863
2022-09-17T13:56:16.019542Z, 10094
2022-09-17T13:56:16.044542Z, 7978
2022-09-17T13:56:16.069542Z, 8355
2022-09-17T13:56:16.094542Z, 8358
2022-09-17T13:56:16.119542Z, 7878
2022-09-17T13:56:16.144542Z, 8965
2022-09-17T13:56:16.169542Z, 7510
2022-09-17T13:56:16.194542Z, 7005
2022-09-17T13:56:16.219542Z, 7940
2022-09-17T13:56:16.244542Z, 6954
2022-09-17T13:56:16.269542Z, 6516
2022-09-17T13:56:16.294542Z, 6623
2022-09-17T13:56:16.319542Z, 7971
2022-09-17T13:56:16.344542Z, 7835
2022-09-17T13:56:16.369542Z, 6290
2022-09-17T13:56:16.394542Z, 7894
2022-09-17T13:56:16.419542Z, 7182
2022-09-17T13:56:16.444542Z, 7170
2022-09-17T13:56:16.469542Z, 8152
2022-09-17T13:56:16.494542Z, 6256
2022-09-17T13:56:16.519542Z, 8434
2022-09-17T13:56:16.544542Z, 7088
2022-09-17T13:56:16.569542Z, 5163
2022-09-17T13:56:16.594542Z, 8703
2022-09-17T13:56:16.619542Z, 8085
2022-09-17T13:56:16.644542Z, 6810
2022-09-17T13:56:16.669542Z, 5551
2022-09-17T13:56:16.694542Z, 5828
2022-09-17T13:56:16.719542Z, 8459
2022-09-17T13:56:16.744542Z, 6797
2022-09-17T13:56:16.769542Z, 6598
2022-09-17T13:56:16.794542Z, 7361
2022-09-17T13:56:16.819542Z, 6044
2022-09-17T13:56:16.844542Z, 8072
2022-09-17T13:56:16.869542Z, 8588
2022-09-17T13:56:16.894542Z, 7696
2022-09-17T13:56:16.919542Z, 8278
2022-09-17T13:56:16.944542Z, 6520
2022-09-17T13:56:16.969542Z, 7655
2022-09-17T13:56:16.994542Z, 8682
2022-09-17T13:56:17.019542Z, 6779
2022-09-17T13:56:17.044542Z, 7495
2022-09-17T13:56:17.069542Z, 6794
2022-09-17T13:56:17.094542Z, 7443
2022-09-17T13:56:17.119542Z, 7837
2022-09-17T13:56:17.144542Z, 5800
2022-09-17T13:56:17.169542Z, 8424
2022-09-17T13:56:17.194542Z, 7628
2022-09-17T13:56:17.219542Z, 6048
2022-09-17T13:56:17.244542Z, 7539
2022-09-17T13:56:17.269542Z, 6290
2022-09-17T13:56:17.294542Z, 9408
2022-09-17T13:56:17.319542Z, 8287
2022-09-17T13:56:17.344542Z, 5834
